Order_ID,Order_Date,Ship_Date,Customer_ID,Customer_Name,Segment,Country,Region,Product_Category,Sub_Category,Product_Name,Sales,Quantity,Discount,Profit
ORD1591,2023-08-15,2023-08-16,CUST152,Neha,Home Office,USA,Oceania,Furniture,Chairs,Office Desk,790,5,0.22,101
ORD1592,2023-08-16,2023-08-17,CUST303,Ravi,Home Office,France,Oceania,Technology,Phones,Office Desk,1547,7,0.23,22
ORD1593,2023-08-17,2023-08-18,CUST857,Manoj,Consumer,Canada,North America,Technology,Phones,Desk Phone,166,9,0.05,533
ORD1594,2023-08-18,2023-08-19,CUST372,Arjun,Corporate,Canada,North America,Office Supplies,Storage,Ergonomic Chair,1903,3,0.18,-198
ORD1595,2023-08-19,2023-08-20,CUST998,Arjun,Home Office,Australia,Asia,Furniture,Accessories,Office Desk,840,8,0.04,317
ORD1596,2023-08-20,2023-08-21,CUST591,Karan,Home Office,Australia,Oceania,Furniture,Storage,Ink Cartridge,1200,2,0.23,-108
ORD1597,2023-08-21,2023-08-22,CUST644,Vikram,Home Office,France,Europe,Furniture,Accessories,Ink Cartridge,1466,7,0.2,319
ORD1598,2023-08-22,2023-08-23,CUST897,Priya,Home Office,Australia,North America,Technology,Storage,Office Desk,1981,2,0.29,227
ORD1599,2023-08-23,2023-08-24,CUST212,Manoj,Home Office,Australia,Europe,Office Supplies,Phones,Laptop Stand,1062,4,0.02,292
ORD1600,2023-08-24,2023-08-25,CUST660,Priya,Consumer,India,Oceania,Office Supplies,Binders,Wireless Mouse,1714,7,0.02,34
ORD1601,2023-08-25,2023-08-26,CUST250,Priya,Corporate,USA,Europe,Technology,Binders,Desk Phone,1131,3,0.08,419
ORD1602,2023-08-26,2023-08-27,CUST818,Arjun,Corporate,Germany,Oceania,Office Supplies,Chairs,Ink Cartridge,683,2,0.08,-40
ORD1603,2023-08-27,2023-08-28,CUST836,Arjun,Corporate,India,Europe,Office Supplies,Copiers,Ink Cartridge,562,7,0.07,520
ORD1604,2023-08-28,2023-08-29,CUST973,Karan,Consumer,Canada,Asia,Office Supplies,Storage,Desk Phone,1824,1,0.27,551
ORD1605,2023-08-29,2023-08-30,CUST531,Neha,Consumer,France,Asia,Technology,Binders,Ink Cartridge,851,8,0.07,130
ORD1606,2023-08-30,2023-08-31,CUST708,Anjali,Home Office,Canada,Europe,Office Supplies,Binders,Laptop Stand,1169,3,0.08,132
ORD1607,2023-08-31,2023-09-01,CUST136,Arjun,Consumer,Australia,Oceania,Technology,Accessories,Office Desk,1711,2,0.23,-151
ORD1608,2023-09-01,2023-09-02,CUST929,Manoj,Corporate,USA,Oceania,Technology,Copiers,Ink Cartridge,1191,3,0.13,322
ORD1609,2023-09-02,2023-09-03,CUST228,Karan,Corporate,Germany,Europe,Office Supplies,Copiers,Ink Cartridge,609,5,0.23,467
ORD1610,2023-09-03,2023-09-04,CUST418,Karan,Home Office,Germany,North America,Technology,Chairs,Desk Phone,1674,8,0.02,291
ORD1611,2023-09-04,2023-09-05,CUST367,Ravi,Home Office,Canada,North America,Technology,Copiers,Laptop Stand,537,7,0.15,381
ORD1612,2023-09-05,2023-09-06,CUST321,Anjali,Consumer,Australia,Oceania,Furniture,Copiers,Wireless Mouse,1310,7,0.01,480
ORD1613,2023-09-06,2023-09-07,CUST103,Neha,Corporate,Germany,Oceania,Technology,Accessories,Desk Phone,1958,7,0.02,71
ORD1614,2023-09-07,2023-09-08,CUST913,Vikram,Consumer,India,Oceania,Technology,Binders,Wireless Mouse,946,8,0.27,379
ORD1615,2023-09-08,2023-09-09,CUST588,Karan,Home Office,Australia,Asia,Technology,Chairs,Ergonomic Chair,1345,1,0.04,51
ORD1616,2023-09-09,2023-09-10,CUST701,Arjun,Corporate,Canada,Asia,Office Supplies,Phones,Desk Phone,1262,4,0.16,359
ORD1617,2023-09-10,2023-09-11,CUST322,Vikram,Corporate,Canada,Oceania,Technology,Storage,Ink Cartridge,753,6,0.12,495
ORD1618,2023-09-11,2023-09-12,CUST636,Vikram,Consumer,France,Asia,Furniture,Binders,Office Desk,1520,9,0.1,498
ORD1619,2023-09-12,2023-09-13,CUST516,Neha,Corporate,India,North America,Technology,Accessories,Office Desk,630,2,0.27,-111
ORD1620,2023-09-13,2023-09-14,CUST752,Arjun,Corporate,India,Oceania,Furniture,Chairs,Desk Phone,839,1,0.01,245
ORD1621,2023-09-14,2023-09-15,CUST865,Manoj,Home Office,USA,North America,Furniture,Phones,Desk Phone,910,2,0.2,131
ORD1622,2023-09-15,2023-09-16,CUST185,Priya,Corporate,India,Oceania,Furniture,Chairs,Desk Phone,296,7,0.29,-62
ORD1623,2023-09-16,2023-09-17,CUST487,Neha,Corporate,India,North America,Furniture,Copiers,Laptop Stand,1149,3,0.17,156
ORD1624,2023-09-17,2023-09-18,CUST901,Karan,Home Office,France,Oceania,Furniture,Binders,Ink Cartridge,203,2,0.28,400
ORD1625,2023-09-18,2023-09-19,CUST743,Karan,Home Office,Australia,Europe,Furniture,Storage,Ergonomic Chair,1729,7,0.02,73
ORD1626,2023-09-19,2023-09-20,CUST671,Arjun,Corporate,France,Europe,Technology,Chairs,Laptop Stand,1508,2,0.13,-182
ORD1627,2023-09-20,2023-09-21,CUST303,Vikram,Corporate,Australia,Oceania,Office Supplies,Accessories,Ergonomic Chair,1046,3,0.08,110
ORD1628,2023-09-21,2023-09-22,CUST818,Vikram,Corporate,Canada,North America,Furniture,Accessories,Office Desk,1159,7,0.22,-47
ORD1629,2023-09-22,2023-09-23,CUST386,Priya,Home Office,Germany,Asia,Office Supplies,Chairs,Wireless Mouse,746,4,0.29,189
ORD1630,2023-09-23,2023-09-24,CUST136,Karan,Corporate,India,Oceania,Office Supplies,Accessories,Laptop Stand,1358,1,0.08,59
ORD1631,2023-09-24,2023-09-25,CUST365,Arjun,Consumer,Canada,Europe,Office Supplies,Accessories,Office Desk,1293,5,0.2,419
ORD1632,2023-09-25,2023-09-26,CUST632,Karan,Home Office,Germany,Europe,Furniture,Binders,Desk Phone,1142,9,0.06,596
ORD1633,2023-09-26,2023-09-27,CUST536,Priya,Consumer,USA,North America,Furniture,Storage,Desk Phone,1120,8,0.17,370
ORD1634,2023-09-27,2023-09-28,CUST894,Vikram,Corporate,Canada,Oceania,Office Supplies,Accessories,Ergonomic Chair,1058,9,0.14,-76
ORD1635,2023-09-28,2023-09-29,CUST597,Vikram,Consumer,Germany,North America,Technology,Copiers,Wireless Mouse,143,9,0.29,153
ORD1636,2023-09-29,2023-09-30,CUST935,Priya,Consumer,India,Europe,Technology,Storage,Laptop Stand,1823,7,0.18,72
ORD1637,2023-09-30,2023-10-01,CUST406,Karan,Home Office,USA,Oceania,Office Supplies,Storage,Office Desk,1007,4,0.1,418
ORD1638,2023-10-01,2023-10-02,CUST269,Karan,Corporate,Australia,Europe,Furniture,Copiers,Wireless Mouse,1061,5,0.03,44
ORD1639,2023-10-02,2023-10-03,CUST662,Neha,Home Office,Australia,Oceania,Technology,Binders,Desk Phone,502,1,0.05,249
ORD1640,2023-10-03,2023-10-04,CUST513,Manoj,Home Office,France,North America,Technology,Binders,Wireless Mouse,1277,1,0.07,46
ORD1641,2023-10-04,2023-10-05,CUST993,Arjun,Corporate,France,Europe,Office Supplies,Phones,Office Desk,961,3,0.08,319
ORD1642,2023-10-05,2023-10-06,CUST132,Vikram,Corporate,Germany,Europe,Furniture,Storage,Wireless Mouse,267,8,0.26,-60
ORD1643,2023-10-06,2023-10-07,CUST865,Karan,Corporate,Australia,Asia,Technology,Binders,Desk Phone,523,2,0.17,161
ORD1644,2023-10-07,2023-10-08,CUST931,Priya,Corporate,France,Oceania,Furniture,Storage,Office Desk,481,4,0.16,-193
ORD1645,2023-10-08,2023-10-09,CUST155,Priya,Home Office,France,Oceania,Furniture,Binders,Ink Cartridge,390,2,0.03,277
ORD1646,2023-10-09,2023-10-10,CUST443,Karan,Corporate,Australia,Asia,Office Supplies,Accessories,Ergonomic Chair,600,5,0.26,151
ORD1647,2023-10-10,2023-10-11,CUST237,Anjali,Consumer,France,Asia,Office Supplies,Storage,Ink Cartridge,1685,9,0.22,294
ORD1648,2023-10-11,2023-10-12,CUST174,Neha,Home Office,USA,Europe,Office Supplies,Copiers,Desk Phone,1362,1,0.02,405
ORD1649,2023-10-12,2023-10-13,CUST737,Neha,Corporate,Australia,Europe,Technology,Storage,Ergonomic Chair,1327,5,0.21,226
ORD1650,2023-10-13,2023-10-14,CUST740,Anjali,Corporate,Australia,Oceania,Office Supplies,Storage,Laptop Stand,1807,9,0.16,-162
ORD1651,2023-10-14,2023-10-15,CUST907,Anjali,Corporate,Germany,North America,Technology,Chairs,Laptop Stand,406,1,0.02,392
ORD1652,2023-10-15,2023-10-16,CUST600,Ravi,Corporate,USA,Oceania,Technology,Storage,Office Desk,72,9,0.14,-14
ORD1653,2023-10-16,2023-10-17,CUST430,Manoj,Home Office,Canada,Oceania,Furniture,Phones,Desk Phone,1835,8,0.15,395
ORD1654,2023-10-17,2023-10-18,CUST640,Manoj,Home Office,USA,Oceania,Furniture,Phones,Wireless Mouse,571,4,0.05,399
ORD1655,2023-10-18,2023-10-19,CUST943,Vikram,Consumer,Canada,Oceania,Office Supplies,Accessories,Laptop Stand,1831,5,0.28,553
ORD1656,2023-10-19,2023-10-20,CUST304,Priya,Home Office,USA,Europe,Furniture,Binders,Laptop Stand,1910,5,0.25,-108
ORD1657,2023-10-20,2023-10-21,CUST636,Neha,Home Office,Canada,Asia,Technology,Copiers,Office Desk,1173,6,0.2,-115
ORD1658,2023-10-21,2023-10-22,CUST210,Anjali,Corporate,India,Europe,Furniture,Phones,Office Desk,851,7,0.14,-157
ORD1659,2023-10-22,2023-10-23,CUST488,Manoj,Home Office,France,Oceania,Office Supplies,Storage,Ink Cartridge,1253,8,0.12,-64
ORD1660,2023-10-23,2023-10-24,CUST410,Anjali,Home Office,France,Europe,Furniture,Accessories,Office Desk,1296,8,0.2,220
ORD1661,2023-10-24,2023-10-25,CUST837,Neha,Consumer,USA,Oceania,Office Supplies,Phones,Wireless Mouse,1979,2,0.16,-127
ORD1662,2023-10-25,2023-10-26,CUST963,Neha,Home Office,Canada,North America,Office Supplies,Accessories,Laptop Stand,811,9,0.02,347
ORD1663,2023-10-26,2023-10-27,CUST304,Priya,Consumer,Australia,Europe,Office Supplies,Storage,Wireless Mouse,1732,7,0.15,412
ORD1664,2023-10-27,2023-10-28,CUST866,Anjali,Corporate,Germany,Asia,Furniture,Storage,Office Desk,491,4,0.24,311
ORD1665,2023-10-28,2023-10-29,CUST767,Neha,Home Office,Canada,Asia,Technology,Copiers,Ergonomic Chair,1681,4,0.14,-45
ORD1666,2023-10-29,2023-10-30,CUST103,Neha,Home Office,France,Oceania,Technology,Chairs,Ergonomic Chair,818,8,0.02,54
ORD1667,2023-10-30,2023-10-31,CUST493,Priya,Home Office,USA,Oceania,Furniture,Copiers,Ergonomic Chair,1065,4,0.24,-30
ORD1668,2023-10-31,2023-11-01,CUST651,Anjali,Home Office,Canada,Asia,Furniture,Storage,Ink Cartridge,1398,6,0.06,527
ORD1669,2023-11-01,2023-11-02,CUST411,Priya,Home Office,Canada,North America,Furniture,Binders,Desk Phone,565,5,0.08,-31
ORD1670,2023-11-02,2023-11-03,CUST833,Neha,Home Office,Germany,Europe,Office Supplies,Accessories,Office Desk,1089,3,0.05,563
ORD1671,2023-11-03,2023-11-04,CUST646,Arjun,Home Office,Germany,North America,Technology,Storage,Ink Cartridge,841,2,0.1,121
ORD1672,2023-11-04,2023-11-05,CUST428,Priya,Home Office,Germany,North America,Office Supplies,Chairs,Office Desk,385,9,0.23,366
ORD1673,2023-11-05,2023-11-06,CUST405,Manoj,Consumer,USA,Oceania,Furniture,Accessories,Ink Cartridge,1832,9,0.16,255
ORD1674,2023-11-06,2023-11-07,CUST535,Karan,Home Office,Germany,Europe,Office Supplies,Binders,Ink Cartridge,307,1,0.06,402
ORD1675,2023-11-07,2023-11-08,CUST143,Ravi,Corporate,Australia,Europe,Office Supplies,Chairs,Desk Phone,546,3,0.26,589
ORD1676,2023-11-08,2023-11-09,CUST459,Manoj,Home Office,Australia,Asia,Furniture,Binders,Wireless Mouse,945,8,0.26,412
ORD1677,2023-11-09,2023-11-10,CUST240,Anjali,Home Office,France,Oceania,Technology,Copiers,Ergonomic Chair,209,6,0.26,-46
ORD1678,2023-11-10,2023-11-11,CUST260,Karan,Home Office,India,Asia,Office Supplies,Chairs,Ink Cartridge,1548,5,0.07,148
ORD1679,2023-11-11,2023-11-12,CUST943,Ravi,Consumer,Australia,Europe,Technology,Copiers,Ink Cartridge,901,5,0.14,250
ORD1680,2023-11-12,2023-11-13,CUST975,Arjun,Consumer,France,Oceania,Furniture,Phones,Ink Cartridge,1737,6,0.3,452
ORD1681,2023-11-13,2023-11-14,CUST120,Anjali,Home Office,India,Asia,Furniture,Chairs,Wireless Mouse,1981,7,0.23,-28
ORD1682,2023-11-14,2023-11-15,CUST893,Ravi,Consumer,Canada,Oceania,Office Supplies,Storage,Ergonomic Chair,739,1,0.01,-191
ORD1683,2023-11-15,2023-11-16,CUST891,Arjun,Consumer,Australia,Europe,Technology,Accessories,Ergonomic Chair,1748,9,0.02,539
ORD1684,2023-11-16,2023-11-17,CUST537,Vikram,Home Office,USA,Oceania,Technology,Copiers,Ergonomic Chair,429,3,0.14,64
ORD1685,2023-11-17,2023-11-18,CUST746,Neha,Home Office,France,North America,Technology,Chairs,Office Desk,1618,4,0.27,237
ORD1686,2023-11-18,2023-11-19,CUST560,Arjun,Consumer,Canada,Oceania,Technology,Chairs,Office Desk,1006,1,0.16,559
ORD1687,2023-11-19,2023-11-20,CUST219,Arjun,Corporate,USA,Europe,Furniture,Storage,Ink Cartridge,740,3,0.15,46
ORD1688,2023-11-20,2023-11-21,CUST932,Karan,Corporate,Canada,Asia,Technology,Storage,Ink Cartridge,1500,2,0.03,466
ORD1689,2023-11-21,2023-11-22,CUST312,Ravi,Consumer,Australia,Asia,Furniture,Phones,Desk Phone,1686,2,0.2,345
ORD1690,2023-11-22,2023-11-23,CUST230,Manoj,Corporate,France,Asia,Technology,Storage,Laptop Stand,1341,1,0.25,298
ORD1691,2023-11-23,2023-11-24,CUST824,Manoj,Consumer,Canada,Asia,Office Supplies,Phones,Laptop Stand,1908,8,0.11,-72
ORD1692,2023-11-24,2023-11-25,CUST289,Arjun,Consumer,Germany,North America,Furniture,Copiers,Wireless Mouse,1650,3,0.23,471
ORD1693,2023-11-25,2023-11-26,CUST237,Neha,Corporate,USA,Oceania,Office Supplies,Chairs,Laptop Stand,1490,3,0.29,400
ORD1694,2023-11-26,2023-11-27,CUST332,Arjun,Corporate,USA,Oceania,Furniture,Binders,Ergonomic Chair,1241,6,0.06,404
ORD1695,2023-11-27,2023-11-28,CUST124,Neha,Corporate,Canada,Oceania,Office Supplies,Phones,Ergonomic Chair,1915,8,0.16,126
ORD1696,2023-11-28,2023-11-29,CUST972,Priya,Consumer,India,North America,Technology,Chairs,Laptop Stand,1116,9,0.09,552
ORD1697,2023-11-29,2023-11-30,CUST604,Ravi,Consumer,Germany,Europe,Office Supplies,Copiers,Office Desk,1629,9,0.24,203
ORD1698,2023-11-30,2023-12-01,CUST391,Priya,Corporate,Canada,Europe,Technology,Storage,Office Desk,334,4,0.17,428
ORD1699,2023-12-01,2023-12-02,CUST308,Manoj,Home Office,Canada,Europe,Office Supplies,Accessories,Office Desk,446,5,0.19,405
ORD1700,2023-12-02,2023-12-03,CUST956,Vikram,Consumer,USA,Oceania,Furniture,Phones,Desk Phone,61,2,0.24,474
ORD1701,2023-12-03,2023-12-04,CUST777,Anjali,Consumer,Canada,Europe,Office Supplies,Storage,Wireless Mouse,1680,9,0.12,410
ORD1702,2023-12-04,2023-12-05,CUST837,Vikram,Home Office,Australia,North America,Office Supplies,Chairs,Wireless Mouse,1375,8,0.27,424
ORD1703,2023-12-05,2023-12-06,CUST663,Arjun,Corporate,Germany,Oceania,Technology,Chairs,Wireless Mouse,1971,3,0.16,158
ORD1704,2023-12-06,2023-12-07,CUST128,Anjali,Home Office,Australia,Asia,Office Supplies,Accessories,Office Desk,1326,9,0.05,402
ORD1705,2023-12-07,2023-12-08,CUST204,Anjali,Home Office,India,North America,Technology,Copiers,Wireless Mouse,548,3,0.21,517
ORD1706,2023-12-08,2023-12-09,CUST451,Priya,Corporate,India,Oceania,Technology,Binders,Wireless Mouse,803,9,0.24,-184
ORD1707,2023-12-09,2023-12-10,CUST931,Ravi,Home Office,France,North America,Furniture,Chairs,Wireless Mouse,84,2,0.1,73
ORD1708,2023-12-10,2023-12-11,CUST413,Priya,Consumer,Canada,Oceania,Technology,Phones,Ergonomic Chair,776,9,0.26,484
ORD1709,2023-12-11,2023-12-12,CUST604,Anjali,Consumer,USA,North America,Furniture,Accessories,Office Desk,898,8,0.27,-85
ORD1710,2023-12-12,2023-12-13,CUST531,Manoj,Home Office,India,North America,Technology,Storage,Office Desk,139,9,0.08,492
ORD1711,2023-12-13,2023-12-14,CUST981,Ravi,Consumer,USA,Oceania,Furniture,Copiers,Ergonomic Chair,825,5,0.3,-110
ORD1712,2023-12-14,2023-12-15,CUST682,Neha,Corporate,USA,North America,Technology,Accessories,Wireless Mouse,654,2,0.04,-119
ORD1713,2023-12-15,2023-12-16,CUST179,Priya,Consumer,Canada,Oceania,Furniture,Storage,Office Desk,1995,8,0.06,123
ORD1714,2023-12-16,2023-12-17,CUST953,Priya,Home Office,Germany,North America,Technology,Copiers,Desk Phone,1019,6,0.06,-87
ORD1715,2023-12-17,2023-12-18,CUST131,Karan,Corporate,Germany,Oceania,Technology,Accessories,Laptop Stand,1675,8,0.27,568
ORD1716,2023-12-18,2023-12-19,CUST631,Ravi,Consumer,Canada,Oceania,Office Supplies,Copiers,Laptop Stand,1071,5,0.2,-143
ORD1717,2023-12-19,2023-12-20,CUST826,Neha,Home Office,Canada,North America,Technology,Chairs,Desk Phone,467,2,0.05,-47
ORD1718,2023-12-20,2023-12-21,CUST261,Karan,Consumer,USA,Europe,Office Supplies,Copiers,Office Desk,164,6,0.13,203
ORD1719,2023-12-21,2023-12-22,CUST481,Priya,Home Office,USA,Oceania,Furniture,Chairs,Office Desk,666,5,0.18,427
ORD1720,2023-12-22,2023-12-23,CUST114,Karan,Corporate,Australia,North America,Furniture,Phones,Ergonomic Chair,1976,5,0.03,65
ORD1721,2023-12-23,2023-12-24,CUST597,Manoj,Corporate,India,North America,Office Supplies,Storage,Office Desk,1269,1,0.26,114
ORD1722,2023-12-24,2023-12-25,CUST433,Neha,Corporate,France,North America,Office Supplies,Copiers,Office Desk,875,2,0.24,514
ORD1723,2023-12-25,2023-12-26,CUST502,Arjun,Consumer,USA,North America,Furniture,Storage,Desk Phone,1574,8,0.15,-160
ORD1724,2023-12-26,2023-12-27,CUST895,Anjali,Home Office,Germany,Asia,Office Supplies,Binders,Ink Cartridge,1699,3,0.29,-96
ORD1725,2023-12-27,2023-12-28,CUST238,Manoj,Home Office,Germany,North America,Furniture,Chairs,Laptop Stand,1566,3,0.13,-8
ORD1726,2023-12-28,2023-12-29,CUST491,Ravi,Home Office,France,Europe,Furniture,Storage,Office Desk,1148,8,0.3,200
ORD1727,2023-12-29,2023-12-30,CUST706,Neha,Consumer,France,Europe,Technology,Chairs,Ergonomic Chair,462,8,0.2,77
ORD1728,2023-12-30,2023-12-31,CUST257,Priya,Home Office,USA,North America,Technology,Copiers,Wireless Mouse,1449,2,0.19,153
ORD1729,2023-12-31,2024-01-01,CUST782,Vikram,Home Office,Australia,Europe,Office Supplies,Chairs,Wireless Mouse,1493,8,0.05,548
ORD1730,2024-01-01,2024-01-02,CUST569,Karan,Consumer,France,Asia,Furniture,Chairs,Desk Phone,778,1,0.26,532
ORD1731,2024-01-02,2024-01-03,CUST312,Anjali,Consumer,Canada,Europe,Furniture,Storage,Desk Phone,1350,6,0.13,379
ORD1732,2024-01-03,2024-01-04,CUST637,Neha,Consumer,Australia,North America,Furniture,Chairs,Desk Phone,1070,8,0.05,508
ORD1733,2024-01-04,2024-01-05,CUST609,Anjali,Corporate,Germany,Europe,Furniture,Copiers,Ink Cartridge,810,3,0.0,55
ORD1734,2024-01-05,2024-01-06,CUST104,Priya,Corporate,USA,North America,Technology,Storage,Ink Cartridge,725,8,0.17,450
ORD1735,2024-01-06,2024-01-07,CUST174,Ravi,Corporate,Australia,North America,Technology,Accessories,Office Desk,1467,1,0.16,460
ORD1736,2024-01-07,2024-01-08,CUST995,Priya,Corporate,India,North America,Furniture,Storage,Ergonomic Chair,1942,9,0.22,-102
ORD1737,2024-01-08,2024-01-09,CUST599,Vikram,Consumer,Australia,North America,Furniture,Binders,Ergonomic Chair,506,9,0.27,387
ORD1738,2024-01-09,2024-01-10,CUST848,Vikram,Corporate,Australia,Oceania,Technology,Accessories,Wireless Mouse,969,5,0.02,81
ORD1739,2024-01-10,2024-01-11,CUST831,Vikram,Consumer,India,North America,Office Supplies,Accessories,Desk Phone,241,4,0.22,202
ORD1740,2024-01-11,2024-01-12,CUST766,Neha,Consumer,Germany,Asia,Office Supplies,Chairs,Office Desk,788,6,0.06,-92
ORD1741,2024-01-12,2024-01-13,CUST499,Ravi,Consumer,India,Europe,Furniture,Chairs,Wireless Mouse,1762,7,0.26,499
ORD1742,2024-01-13,2024-01-14,CUST146,Vikram,Corporate,Canada,Oceania,Furniture,Copiers,Ink Cartridge,1172,5,0.25,-2
ORD1743,2024-01-14,2024-01-15,CUST927,Neha,Corporate,Australia,Europe,Office Supplies,Accessories,Wireless Mouse,1621,9,0.16,102
ORD1744,2024-01-15,2024-01-16,CUST258,Karan,Consumer,Germany,Oceania,Furniture,Chairs,Laptop Stand,1027,3,0.21,126
ORD1745,2024-01-16,2024-01-17,CUST324,Arjun,Home Office,France,North America,Furniture,Storage,Wireless Mouse,1058,7,0.09,-47
ORD1746,2024-01-17,2024-01-18,CUST516,Priya,Corporate,Germany,Europe,Office Supplies,Copiers,Laptop Stand,145,5,0.14,351
ORD1747,2024-01-18,2024-01-19,CUST413,Neha,Consumer,USA,Asia,Furniture,Binders,Wireless Mouse,1737,7,0.25,444
ORD1748,2024-01-19,2024-01-20,CUST550,Priya,Home Office,USA,Europe,Technology,Chairs,Wireless Mouse,712,2,0.14,204
ORD1749,2024-01-20,2024-01-21,CUST917,Vikram,Consumer,France,North America,Furniture,Accessories,Ink Cartridge,1263,4,0.11,261
ORD1750,2024-01-21,2024-01-22,CUST162,Anjali,Home Office,Australia,North America,Office Supplies,Phones,Laptop Stand,1809,2,0.15,-69
ORD1751,2024-01-22,2024-01-23,CUST920,Arjun,Consumer,France,North America,Technology,Accessories,Office Desk,86,7,0.25,590
ORD1752,2024-01-23,2024-01-24,CUST591,Vikram,Corporate,USA,Europe,Office Supplies,Chairs,Ink Cartridge,1853,2,0.1,-117
ORD1753,2024-01-24,2024-01-25,CUST438,Karan,Corporate,India,Asia,Furniture,Binders,Ink Cartridge,1442,1,0.05,198
ORD1754,2024-01-25,2024-01-26,CUST766,Neha,Corporate,France,North America,Furniture,Phones,Desk Phone,1768,9,0.21,553
ORD1755,2024-01-26,2024-01-27,CUST486,Neha,Corporate,Canada,Oceania,Furniture,Copiers,Desk Phone,1598,1,0.25,427
ORD1756,2024-01-27,2024-01-28,CUST974,Vikram,Home Office,Canada,Oceania,Technology,Copiers,Desk Phone,328,8,0.03,-92
ORD1757,2024-01-28,2024-01-29,CUST261,Arjun,Consumer,Germany,North America,Technology,Storage,Ergonomic Chair,266,2,0.07,20
ORD1758,2024-01-29,2024-01-30,CUST279,Vikram,Home Office,India,Europe,Technology,Copiers,Ink Cartridge,916,8,0.04,352
ORD1759,2024-01-30,2024-01-31,CUST854,Anjali,Consumer,USA,Oceania,Office Supplies,Phones,Ink Cartridge,922,3,0.1,167
ORD1760,2024-01-31,2024-02-01,CUST880,Vikram,Home Office,Germany,North America,Furniture,Copiers,Laptop Stand,1871,6,0.14,-54
ORD1761,2024-02-01,2024-02-02,CUST408,Karan,Home Office,India,Oceania,Office Supplies,Storage,Wireless Mouse,1346,3,0.22,-89
ORD1762,2024-02-02,2024-02-03,CUST926,Priya,Corporate,France,North America,Furniture,Binders,Ergonomic Chair,1954,7,0.2,414
ORD1763,2024-02-03,2024-02-04,CUST691,Vikram,Corporate,Germany,North America,Office Supplies,Storage,Desk Phone,111,9,0.19,357
ORD1764,2024-02-04,2024-02-05,CUST848,Vikram,Consumer,France,North America,Technology,Storage,Laptop Stand,645,2,0.11,293
ORD1765,2024-02-05,2024-02-06,CUST556,Vikram,Home Office,India,Asia,Technology,Chairs,Laptop Stand,1953,5,0.25,304
ORD1766,2024-02-06,2024-02-07,CUST951,Anjali,Home Office,Australia,Oceania,Furniture,Storage,Wireless Mouse,778,6,0.14,274
ORD1767,2024-02-07,2024-02-08,CUST589,Anjali,Consumer,USA,North America,Office Supplies,Binders,Laptop Stand,1415,4,0.29,70
ORD1768,2024-02-08,2024-02-09,CUST153,Priya,Corporate,Germany,Asia,Furniture,Binders,Office Desk,446,4,0.19,220
ORD1769,2024-02-09,2024-02-10,CUST859,Anjali,Consumer,India,Europe,Furniture,Phones,Ergonomic Chair,748,4,0.04,506
ORD1770,2024-02-10,2024-02-11,CUST787,Priya,Home Office,Canada,Europe,Office Supplies,Storage,Wireless Mouse,1092,2,0.2,166
ORD1771,2024-02-11,2024-02-12,CUST955,Anjali,Home Office,India,North America,Furniture,Accessories,Ink Cartridge,226,4,0.1,79
ORD1772,2024-02-12,2024-02-13,CUST713,Anjali,Corporate,Australia,Asia,Technology,Chairs,Desk Phone,1685,1,0.21,82
ORD1773,2024-02-13,2024-02-14,CUST539,Arjun,Consumer,Canada,Asia,Technology,Copiers,Desk Phone,445,6,0.02,-161
ORD1774,2024-02-14,2024-02-15,CUST878,Ravi,Consumer,India,Oceania,Technology,Storage,Laptop Stand,494,1,0.05,-12
ORD1775,2024-02-15,2024-02-16,CUST377,Karan,Corporate,Australia,Europe,Office Supplies,Chairs,Ink Cartridge,1306,6,0.26,-37
ORD1776,2024-02-16,2024-02-17,CUST830,Anjali,Corporate,Australia,Europe,Technology,Accessories,Desk Phone,1988,1,0.07,335
ORD1777,2024-02-17,2024-02-18,CUST331,Arjun,Corporate,USA,Europe,Office Supplies,Copiers,Ergonomic Chair,125,6,0.25,335
ORD1778,2024-02-18,2024-02-19,CUST403,Neha,Home Office,India,Oceania,Office Supplies,Chairs,Ergonomic Chair,314,8,0.08,-197
ORD1779,2024-02-19,2024-02-20,CUST153,Priya,Consumer,Canada,Oceania,Office Supplies,Phones,Wireless Mouse,504,2,0.19,89
ORD1780,2024-02-20,2024-02-21,CUST334,Neha,Home Office,Canada,North America,Furniture,Binders,Ink Cartridge,1869,2,0.21,232
ORD1781,2024-02-21,2024-02-22,CUST504,Arjun,Home Office,Australia,Asia,Office Supplies,Copiers,Laptop Stand,767,4,0.15,270
ORD1782,2024-02-22,2024-02-23,CUST818,Priya,Consumer,Australia,Asia,Furniture,Chairs,Office Desk,784,3,0.09,-20
ORD1783,2024-02-23,2024-02-24,CUST743,Neha,Home Office,Canada,North America,Furniture,Phones,Ink Cartridge,1457,4,0.06,47
ORD1784,2024-02-24,2024-02-25,CUST877,Neha,Corporate,Australia,Europe,Furniture,Chairs,Office Desk,1637,7,0.01,427
ORD1785,2024-02-25,2024-02-26,CUST104,Ravi,Corporate,Canada,Asia,Office Supplies,Chairs,Wireless Mouse,900,1,0.09,78
ORD1786,2024-02-26,2024-02-27,CUST323,Ravi,Consumer,Germany,North America,Office Supplies,Accessories,Desk Phone,1579,6,0.2,380
ORD1787,2024-02-27,2024-02-28,CUST339,Vikram,Home Office,Canada,Europe,Technology,Storage,Wireless Mouse,1440,3,0.28,53
